id,song,artist,album,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time signature,genres,release date,artist popularity,track popularity
26d3GcODYXIwjxspmIWHW0,Arise Dear Brother,Archy Marshall,A New Place 2 Drown,2017.10.23,0.57,0.395,1,-14.18,1,0.205,0.45,0.00307,0.13,0.194,109.961,4,['indie r&b'],12/10/15,40,39
2pX9wVeXRG28kANqHuTryW,Gibraltar,Bilderbuch,SCHICK SCHOCK,2017.10.23,0.569,0.412,2,-8.478,1,0.0262,0.0628,0.061,0.1,0.24,134.065,4,"['german indie', 'german pop', 'german rock', 'vienna indie']",2/27/15,52,37
1F3jwY8g6tNGpIctctYu4D,Fifteen on a Skateboard,Diners,Three,2017.10.23,0.367,0.533,3,-8.897,1,0.0369,0.398,0.0542,0.175,0.308,96.182,4,"['indie garage rock', 'indie psych-rock', 'preverb']",9/16/16,33,40
1ham4VphkjNKTDGWXhp9qO,Golden Mile,Daniel Rossen,Silent Hour / Golden Mile,2017.10.23,0.322,0.734,0,-6.975,0,0.0385,0.237,0.00631,0.162,0.366,177.656,3,['freak folk'],3/19/12,28,26
1Nlv7yncxJ0bA5NX3jhwvt,I Want It,Triathalon,I Want It,2017.10.23,0.668,0.628,7,-8.983,1,0.0663,0.00549,0.847,0.0924,0.606,137.904,4,"['indie garage rock', 'indie psych-rock', 'preverb']",7/13/16,47,43
4VjR4SCmT3IJtKHYnTiw9i,Big Boy,The Snails,Worth the Wait EP,2017.10.23,0.608,0.573,1,-6.636,1,0.0467,0.00514,0.155,0.0687,0.817,140.884,4,[],1/28/14,20,31
19HftNf45FFbAhsP993XHY,To Be Alone With You,JMR,Ritual,2017.10.24,0.612,0.534,8,-14.721,0,0.0414,0.766,0.516,0.0754,0.55,112.048,3,[],3/25/16,34,17
6jvqaaUtBmcnxQnf5XKzFo,Windows,Sugar Candy Mountain,666,2017.11.01,0.525,0.635,5,-7.805,1,0.0239,0.147,0.000114,0.122,0.668,82.445,4,"['bay area indie', 'freak folk', 'indie garage rock', 'indie psych-rock', 'indietronica', 'neo-psychedelic', 'preverb']",7/8/16,45,55
77CAKV643suYUu4eoCRUR0,Picasso,WEDNESDAY CAMPANELLA,Galapagos,2017.11.02,0.822,0.575,2,-8.109,0,0.0783,0.675,0.000108,0.276,0.434,121.922,4,"['future funk', 'idol rock', 'j-dance', 'j-rock']",6/27/18,46,31
1qCtYPYMy9z6WQgemBXgvF,Dracula,WEDNESDAY CAMPANELLA,Watashi Wo Onigashima Ni Tsuretette,2017.11.02,0.777,0.755,2,-6.185,1,0.0365,0.33,3.25E-05,0.084,0.61,111.005,4,"['future funk', 'idol rock', 'j-dance', 'j-rock']",2014,46,19
7K6iiGbqmOhWFqjj0bvTKL,Venezuela Trains,Ravyn Lenae,Moon Shoes EP,2017.11.03,0.789,0.605,10,-6.744,1,0.292,0.377,0.00236,0.129,0.163,127.997,4,"['electropop', 'escape room', 'indie r&b', 'neo soul', 'r&b']",7/29/16,58,50
66A20vw98rh2yQM5P5EoIF,Cherry,Chromatics,Cherry,2017.11.03,0.656,0.784,7,-6.389,0,0.0354,0.0338,0.233,0.175,0.802,108.245,4,"['alternative dance', 'art pop', 'chillwave', 'dance-punk', 'dream pop', 'electropop', 'indietronica', 'neo-synthpop', 'new rave', 'nu gaze', 'portland indie']",10/15/15,54,56
1KcZRMyC2tSs3CMIsng9wx,Otha Fish,The Pharcyde,Bizarre Ride II The Pharcyde,2017.11.03,0.756,0.849,6,-7.997,0,0.273,0.12,0,0.341,0.96,76.891,4,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'pop rap', 'rap', 'southern hip hop', 'west coast rap']",11/24/92,58,49
49DmTlbizOa1VTQRqVAuWJ,Pangaea Girls (Magic Feeling),Candy Claws,Ceres & Calypso in the Deep Time,2017.11.04,0.369,0.68,6,-5.666,1,0.0379,0.000364,0.676,0.149,0.438,119.952,4,"['experimental rock', 'noise pop', 'nu gaze']",6/25/13,27,35
55WIk3xZxssa1WPHOfvLPz,More Like Jason,Little Tybee,Little Tybee,2017.11.04,0.391,0.632,0,-6.507,1,0.0428,0.332,0.151,0.216,0.493,98.966,4,['stomp pop'],6/3/16,32,31
4eFL2Pne2HkmNoflgDFUQ9,Holding Your Hand (feat. Atlas),Yung Bae,Skyscraper Anonymous,2017.11.04,0.575,0.862,7,-8.616,1,0.299,0.59,0,0.29,0.53,74.034,4,"['future funk', 'vaporwave']",10/28/16,51,50
7lW2HbFRh65PMz82J7mPnb,passionfruit,Yaeji,EP2,2017.11.06,0.605,0.443,8,-13.171,0,0.0351,0.611,0.0917,0.111,0.196,111.87,4,"['art pop', 'escape room', 'indie r&b']",11/3/17,52,56
30UtM1OzDQ3y7xuYCRHUQd,Good Grief,Dessa,Chime,2017.11.06,0.627,0.677,11,-7.42,0,0.0447,0.277,0,0.0824,0.235,124.059,4,"['abstract hip hop', 'hip pop']",2/23/18,46,37
1mjWZjXLdLD5TjGI097pcJ,'hey',Ricky Eat Acid,Talk To You Soon,2017.11.07,0.458,0.698,0,-8.479,0,0.0387,0.0721,0.0606,0.24,0.0488,136.983,4,['indie psych-pop'],10/28/16,35,22
2k8582KxSLBMa2oUERY9Wi,Be Your Own 3am,Adult Mom,Momentary Lapse of Happily,2017.11.07,0.52,0.318,7,-10.257,1,0.0263,0.752,0.0424,0.175,0.198,86.432,4,"['anti-folk', 'indie garage rock', 'indie punk', 'preverb']",7/28/15,39,46
76MFbWyoqceiUK92eOynGh,Deliverance,Rationale,Rationale,2017.11.07,0.363,0.439,11,-5.339,1,0.0957,0.614,0,0.0829,0.239,174.274,3,"['indie anthem-folk', 'indie r&b']",10/6/17,49,37
3stWWPN41byqp8loPdy92u,Master of None,Beach House,Beach House,2017.11.07,0.492,0.344,5,-15.259,1,0.0259,0.674,0.531,0.0933,0.247,86.485,4,"['art pop', 'chamber pop', 'chillwave', 'dream pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic']",10/3/06,65,60
2wpIImsIxXpYonnrGr0CdW,Missing You,The Internet,Ego Death Bonus Tracks,2017.11.07,0.791,0.129,2,-12.51,1,0.149,0.513,0.11,0.114,0.248,140.014,4,"['escape room', 'hip hop', 'indie r&b', 'neo soul', 'r&b']",11/13/15,63,50
22oZYBEW53kgOKp3gVVaQm,Show Love,Everything Is Recorded,Show Love,2017.11.07,0.768,0.372,4,-8.549,0,0.125,0.103,0.0324,0.139,0.268,148.529,4,['indie r&b'],10/20/17,46,43
5OzOQRssjhxaBj0xd78Z2w,Solid Wall of Sound,A Tribe Called Quest,We got it from Here... Thank You 4 Your service,2017.11.07,0.67,0.684,9,-6.053,0,0.401,0.311,0.000274,0.181,0.473,146.054,4,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'jazz rap', 'pop rap', 'rap']",11/11/16,65,52
7zy2ezQByCeFcaDtsxt77o,Beach Book,Bay Faction,Bay Faction,2017.11.07,0.537,0.474,4,-7.44,0,0.05,0.0632,0.00259,0.0917,0.474,147.31,4,['alternative emo'],9/29/15,39,43
7xIBKYHW0iZJfb6eKWLaLd,High Tolerance,Ameer Vann,High Tolerance,2017.11.07,0.672,0.59,1,-12.026,0,0.255,0.459,0.00269,0.117,0.496,160.068,3,[],3/21/17,42,50
43XJiiKsIKn9G56GJUBfM9,Tunnel Vision,Rina Sawayama,RINA,2017.11.07,0.481,0.659,1,-6.82,1,0.0946,0.158,2.54E-05,0.0999,0.499,127.476,4,"['art pop', 'electropop', 'escape room', 'indie r&b']",10/27/17,43,44
2GqXW5YaidT50nlp0yqV5R,Your Sweet Touch,Bahamas,Barchords,2017.11.07,0.468,0.851,7,-4.362,1,0.0826,0.105,0.0665,0.354,0.51,91.964,4,"['canadian indie', 'chamber pop', 'deep new americana', 'folk-pop', 'indie folk', 'indie pop', 'new americana', 'stomp and holler']",1/1/12,61,46
2Fn0TbHnNqYVTs5zQY4ne9,Re.Up,Rationale,Rationale,2017.11.07,0.655,0.551,4,-6.874,0,0.0573,0.504,9.05E-06,0.3,0.534,148.089,4,"['indie anthem-folk', 'indie r&b']",10/6/17,49,45
1Jmw5CvbagTkFadoZWQxTY,Bathtub,Jacob Collier,Bathtub,2017.11.07,0.73,0.473,7,-11.84,1,0.0754,0.579,0.0119,0.175,0.564,101.011,4,[],10/27/17,44,34
5HgLArw5iKY6szC55OWUPK,Alterlife,Rina Sawayama,RINA,2017.11.07,0.516,0.883,1,-3.855,0,0.0469,0.0112,0,0.376,0.58,108.012,4,"['art pop', 'electropop', 'escape room', 'indie r&b']",10/27/17,43,43
42t3o3iOVcD3iSWVnRP6SL,Free Weed,Free Weed,Introducing,2017.11.07,0.527,0.733,2,-5.973,1,0.0355,0.677,0.134,0.0644,0.584,159.993,4,['indie garage rock'],2/24/15,26,39
0y60itmpH0aPKsFiGxmtnh,Wait a Minute!,Willow,ARDIPITHECUS,2017.11.07,0.757,0.707,3,-5.53,0,0.0279,0.0294,2.55E-05,0.0969,0.638,100.982,4,"['dance pop', 'electropop', 'escape room', 'indie r&b', 'pop', 'post-teen pop']",1/11/15,59,67
3rq5nDt1KD6V2rE52s7gxt,10/20/40,Rina Sawayama,RINA,2017.11.07,0.573,0.901,5,-4.084,0,0.0334,0.0458,0,0.168,0.673,98.011,4,"['art pop', 'electropop', 'escape room', 'indie r&b']",10/27/17,43,43
0U3u0HdRQjD8mAMYBak4Ok,Saw You In A Dream,The Japanese House,Saw You In A Dream,2017.11.07,0.605,0.446,4,-8.244,1,0.028,0.0729,0,0.149,0.685,94.044,4,"['electropop', 'indie folk', 'indie poptimism', 'indie r&b', 'vapor soul']",6/30/17,56,61
1qRsC0QNSTXiTvHeeUlN5k,Different State of Mind,Kid Bloom,A Different State of Mind,2017.11.07,0.658,0.393,11,-9.96,1,0.0363,0.715,0.209,0.173,0.74,141.037,4,"['indie garage rock', 'indie psych-rock']",12/2/16,48,56
3LueS3mbuB1yaJNN0Ale6U,Avant Gardener,Courtney Barnett,The Double EP: A Sea of Split Peas,2017.11.07,0.443,0.737,0,-4.509,1,0.0293,0.00149,0.0032,0.121,0.746,115.277,4,"['art pop', 'indie pop', 'indie rock', 'modern rock']",4/15/14,59,51
3qDrNmDHbzP0JZsjSwF0r6,Find Me,Porches,The House,2017.11.07,0.634,0.851,7,-8.265,0,0.0398,0.0175,0.00662,0.116,0.766,114.981,4,"['art pop', 'brooklyn indie', 'chillwave', 'freak folk', 'indie pop', 'indie psych-rock', 'indie r&b', 'indietronica', 'preverb', 'vapor soul']",1/19/18,48,47
05JoM14sa6tnksLBDB472L,Summer Jam,Metronomy,Summer 08,2017.11.07,0.825,0.322,9,-14.413,0,0.0736,0.579,0.672,0.0779,0.889,140.016,4,"['alternative dance', 'dance-punk', 'electronic', 'garage rock', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave']",7/1/16,59,45
5WpLfhGebLyJOSM4xkW6qP,Time Out - Interlude,Rina Sawayama,RINA,2017.11.07,0.582,0.77,7,-5.757,0,0.0582,0.00465,3.82E-06,0.345,0.961,144.873,4,"['art pop', 'electropop', 'escape room', 'indie r&b']",10/27/17,43,37
3pUoLeK4j2XHIuuqU8FECt,Putting The Dog To Sleep,The Antlers,Burst Apart,2017.11.08,0.476,0.405,0,-10.543,1,0.0355,0.496,0.0521,0.208,0.0795,137.019,3,"['brooklyn indie', 'chamber pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'melancholia', 'modern rock', 'noise pop', 'stomp and holler']",5/10/11,46,44
3lhk3PhQ8JTgWT480i8t67,Desperately,Sam Dew,Damn Sue,2017.11.08,0.481,0.707,0,-3.823,1,0.0427,0.141,0,0.0956,0.133,133.985,4,[],4/7/15,39,20
0H9ZheN3s9YZBJXdNTzUa6,Somewhere to Belong,Rationale,Rationale,2017.11.08,0.46,0.424,11,-7.507,0,0.0281,0.874,0,0.0683,0.211,80.019,4,"['indie anthem-folk', 'indie r&b']",10/6/17,49,39
6nBrVgpnefrbsy6a14A0As,Tumbling Down,Rationale,Rationale,2017.11.08,0.362,0.731,10,-6.164,0,0.118,0.0209,0,0.116,0.269,84.447,3,"['indie anthem-folk', 'indie r&b']",10/6/17,49,38
2KlyYVo21dWHd0QETnVIml,Mic Check,Cornelius,Fantasma (Remastered),2017.11.08,0.517,0.745,1,-10.384,1,0.147,0.00903,0.228,0.354,0.307,101.043,4,"['j-dance', 'japanese city pop', 'shibuya-kei']",3/24/98,40,33
5O7slSerP3s1KPd9os0CxK,Safekeeping,Paper Void,Increments,2017.11.08,0.707,0.414,0,-14.696,1,0.121,0.216,0,0.167,0.422,123.641,4,[],7/10/16,21,34
4pA2PfZ8D3OSbg7JKv49IM,Honey,Orchards,Honey,2017.11.08,0.554,0.791,0,-4.987,1,0.0402,0.00777,0.000186,0.15,0.502,72.6,4,[],11/18/16,31,32
20gPDGp75RlBO8ojAytv5y,Everything Hits At Once,Spoon,Girls Can Tell,2017.11.08,0.785,0.575,9,-8.105,1,0.0341,0.213,0.000144,0.101,0.558,123.026,4,"['alternative rock', 'austindie', 'chamber pop', 'dance-punk', 'folk-pop', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'lo-fi', 'modern rock', 'neo-psychedelic', 'stomp and holler']",2/20/01,59,45
6e3tjb9snlb5Bk4C5KbdjP,Old Faithful,Paper Void,Unfold,2017.11.08,0.469,0.506,9,-8.619,0,0.0364,0.343,0.841,0.0863,0.646,154.907,3,[],7/15/14,21,11
5gX3CJMU9kabP6IupJKiYJ,Runner,Sam Dew,Runner,2017.11.08,0.491,0.749,6,-5.594,1,0.174,0.241,0.653,0.165,0.649,85.584,4,[],8/25/17,39,28
3xuTjTxGkMVtxnHCAntxTs,French Press,Rolling Blackouts Coastal Fever,The French Press,2017.11.08,0.397,0.915,2,-5.573,1,0.0539,0.0412,0.0641,0.348,0.719,81.044,4,"['alt-indie rock', 'australian alternative rock', 'australian garage punk', 'chamber psych', 'deep australian indie', 'garage psych', 'preverb']",3/10/17,50,53
5sGVcsZX02uq8XuLB3fJfJ,Shakushain,WEDNESDAY CAMPANELLA,Zipangu,2017.11.08,0.803,0.847,0,-5.964,1,0.122,0.173,4.76E-05,0.24,0.732,129.996,4,"['future funk', 'idol rock', 'j-dance', 'j-rock']",6/22/16,46,37
0QVj6UjhT2QBE7dd3HNrPx,Famous,The Internet,Ego Death Bonus Tracks,2017.11.08,0.641,0.72,4,-6.005,0,0.146,0.177,0.000118,0.462,0.777,118.448,4,"['escape room', 'hip hop', 'indie r&b', 'neo soul', 'r&b']",11/13/15,63,43
76MFbWyoqceiUK92eOynGh,Deliverance,Rationale,Rationale,2017.11.12,0.363,0.439,11,-5.339,1,0.0957,0.614,0,0.0829,0.239,174.274,3,"['indie anthem-folk', 'indie r&b']",10/6/17,49,37
4SHHeOEjpLLKqwnNXd0cEj,Holding Hands,The Magic Lantern,Holding Hands,2017.11.13,0.367,0.286,3,-12.657,1,0.0647,0.764,0.0106,0.0938,0.203,67.007,4,[],10/30/17,28,42
3u5HApmYeKTsKwYR0DePIV,Both Still Here,Becca Stevens,Regina,2017.11.13,0.424,0.453,4,-13.188,0,0.0471,0.778,0.000139,0.0887,0.278,163.125,3,[],3/24/17,32,27
1uirE2Am209htwgK4KVrGD,As,Becca Stevens,Regina,2017.11.13,0.399,0.238,0,-13.727,1,0.0329,0.9,1.57E-06,0.0809,0.304,94.711,4,[],3/24/17,32,34
6oJyKKdsJjo6E8vqr0hC2B,Blissing Me,Björk,Utopia,2017.11.16,0.487,0.5,9,-8.599,0,0.0314,0.897,6.06E-05,0.413,0.273,105.964,4,"['alternative dance', 'art pop', 'chamber pop', 'electronic', 'electropop', 'icelandic pop', 'metropopolis', 'permanent wave', 'pop rock', 'trip hop']",11/24/17,59,38
3qT4bUD1MaWpGrTwcvguhb,Black Dog,Led Zeppelin,Led Zeppelin IV (Deluxe Edition),2017.11.17,0.437,0.864,4,-7.842,0,0.0904,0.396,0.0314,0.242,0.749,81.394,4,"['album rock', 'classic rock', 'hard rock', 'rock']",11/8/71,76,70
26AhgCPP2OKAnF4AyBf2Kg,Locket,Crumb,Locket,2017.11.18,0.393,0.481,1,-10.462,1,0.0273,0.758,0.73,0.0869,0.0763,98.462,4,"['indie garage rock', 'indie psych-rock', 'preverb']",6/23/17,50,58
0eaJdNM5s5eH1G9pMcnJNc,The King of Salem,Lando Chill,The Boy Who Spoke to the Wind,2017.11.18,0.552,0.313,2,-11.358,1,0.433,0.495,9.65E-05,0.111,0.0964,111.085,3,[],6/23/17,33,16
50wiHcvfcpQSo5P5rbyozc,Saturday,Real Estate,In Mind,2017.11.18,0.525,0.717,0,-6.06,1,0.0339,0.0716,0.575,0.121,0.211,130.898,4,"['art pop', 'brooklyn indie', 'chamber pop', 'chillwave', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie psych-rock', 'indie rock', 'indietronica', 'lo-fi', 'modern rock', 'neo-psychedelic', 'noise pop', 'nu gaze', 'shimmer pop']",3/17/17,58,59
4Y4gQvaJBcAxwgf8jJyvDY,Floating By,Washed Out,Mister Mellow,2017.11.18,0.533,0.839,6,-5.437,0,0.0567,0.699,0.000705,0.231,0.347,89.962,4,"['alternative dance', 'art pop', 'chillwave', 'dream pop', 'indie pop', 'indie psych-rock', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'neo-synthpop', 'new rave', 'nu gaze', 'shimmer pop']",6/30/17,58,50
6SJR4uaSuETcW1nbzrVVqb,Junior June,Redline Graffiti,Junior June,2017.11.18,0.424,0.35,11,-11.42,0,0.0543,0.73,3.44E-05,0.372,0.439,135.692,4,[],2/11/14,24,40
6vTDQuEFPuAXky7J58eCK4,Touch 'Em,Koi Child,Koi Child,2017.11.18,0.472,0.94,10,-6.235,0,0.241,0.127,4.30E-05,0.379,0.511,94.611,4,[],3/18/16,31,38
6G7rDUqMhnmXFVwRRQ7azu,"Some Time Alone, Alone",Melody's Echo Chamber,Melody's Echo Chamber,2017.11.18,0.446,0.959,10,-3.93,0,0.0485,0.00898,0.00445,0.28,0.546,108.475,4,"['art pop', 'chillwave', 'dream pop', 'freak folk', 'indie pop', 'indietronica', 'modern rock', 'neo-psychedelic', 'noise pop', 'nu gaze', 'preverb', 'shiver pop']",2013,51,47
7hfaOMuU1MOXwozgNm3wvI,Taizo,FORQ,Thrēq,2017.11.18,0.502,0.488,5,-10.697,0,0.0409,0.0247,0.636,0.0974,0.569,101.899,4,[],8/4/17,25,34
1FvnH3avKvSZRqNM7yCoRc,Jamz,SALES,SALES LP,2017.11.18,0.803,0.49,2,-8.611,1,0.0284,0.889,0.00765,0.123,0.658,110.992,4,"['electropop', 'indie garage rock', 'indie psych-rock', 'lo-fi beats']",4/20/16,56,53
3YFR98QWOHyiryblV7K2Pw,Kinda Bonkers,Animal Collective,The Painters EP,2017.11.18,0.593,0.732,10,-6.855,1,0.046,0.326,0,0.629,0.723,78.546,4,"['alternative rock', 'art pop', 'chamber pop', 'chillwave', 'dance-punk', 'experimental rock', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'lo-fi', 'modern rock', 'neo-psychedelic', 'new rave', 'noise pop', 'noise rock']",2/17/17,53,51
1MpjLfZlS1kFBxoHsEqHyg,Tucked In,Stoop Kids,Already Out of Time,2017.11.18,0.69,0.703,1,-5.278,1,0.136,0.00812,0,0.159,0.74,91.988,4,[],1/20/15,34,33
7zFXmv6vqI4qOt4yGf3jYZ,Get You (feat. Kali Uchis),Daniel Caesar,Freudian,2017.11.19,0.658,0.294,4,-8.533,0,0.0321,0.422,5.20E-05,0.0749,0.358,74.038,4,"['indie r&b', 'pop']",8/25/17,73,78
0DRvClQbN9znQ295sx76VC,Dreams Tonite,Alvvays,Antisocialites,2017.11.19,0.511,0.622,2,-5.727,1,0.0242,0.0108,4.51E-06,0.127,0.425,99.934,4,"['art pop', 'chillwave', 'folk-pop', 'indie pop', 'indie psych-rock', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'toronto indie']",9/8/17,58,62
5KboIqx30dztT6wmEVFn17,Baby I Don’t Know Oh Oh (feat. Charles Jones),Vulfpeck,Mr Finish Line,2017.11.19,0.638,0.477,7,-6.144,1,0.055,0.193,0.000153,0.358,0.484,112.737,4,[],11/7/17,59,55
4UuwnKoOKWYYnerZKZMtvD,Evergreen,YEBBA,Evergreen,2017.11.19,0.618,0.321,2,-7.396,1,0.0543,0.456,0.000659,0.052,0.541,72.954,4,[],10/27/17,53,60
7DYaEBQbj6FQCsgPr0uc6p,Please Be Mine,Molly Burch,Please Be Mine,2017.11.20,0.34,0.423,9,-7.141,1,0.0292,0.192,0.000106,0.101,0.14,122.563,3,"['art pop', 'folk-pop', 'freak folk', 'preverb']",2/17/17,40,47
1p274dHeFsOiiK4b2t7mKt,Delaylay,Stage Kids,Intra Mental,2017.11.20,0.424,0.543,9,-8.931,0,0.0282,0.0308,0.826,0.103,0.381,91.977,4,['math pop'],5/28/16,28,33
1QtJ9yMciVAa3VCLPyiqar,Night Owl,Spooky Mansion,"I'm the Moon, You're the Wave",2017.11.20,0.735,0.307,4,-15.655,0,0.167,0.181,0.000706,0.158,0.608,139.891,4,['indie psych-rock'],3/11/17,34,31
7zWQn5jQEUYyZFSMWuRsSE,AB,ARTHUR,AB,2017.11.20,0.704,0.597,1,-7.244,1,0.0994,0.78,0.00217,0.406,0.631,145.865,4,[],8/18/17,24,34
7uOOwdSdSuyQY1I3vSaGiJ,Lady Daydream,Mr Twin Sister,Color Your Life,2017.11.20,0.531,0.841,4,-7.135,1,0.105,0.707,0.852,0.48,0.867,168.191,4,"['art pop', 'chillwave', 'dream pop', 'freak folk', 'indie pop', 'indietronica', 'neo-psychedelic', 'noise pop', 'nu gaze', 'preverb']",3/30/10,43,39
6M7GvWC3niZPwFWNM69ZFQ,No Time to Lose,Madison McFerrin,"Finding Foundations, Vol. 1",2017.11.20,0.563,0.392,7,-10.506,1,0.207,0.923,0.000954,0.632,0.876,109.974,4,[],12/2/16,38,42
2zk7TQx9Xa4yxYmsjgDCPp,Somehow.,Phony Ppl,Yesterday's Tomorrow,2017.11.21,0.502,0.399,11,-9.934,1,0.0295,0.719,0.00363,0.645,0.124,92.904,4,['indie r&b'],1/13/15,49,52
0SdxGQpFy67zAxNWQ0ftml,Good Lava,Esperanza Spalding,Emily’s D+Evolution,2017.11.21,0.416,0.822,8,-6.944,1,0.0695,0.228,1.77E-05,0.138,0.235,144.979,4,"['jazz electric bass', 'jazz fusion', 'neo soul', 'vocal jazz']",1/1/16,47,30
0YZ2AgGKZELKNp6wh7lf2K,Mannen I Elva,Me and the Julios,S? vi l?per om kapp,2017.11.21,0.591,0.556,9,-7.29,0,0.0431,0.632,0.000394,0.209,0.237,129.7,3,['norwegian indie'],2/23/18,17,27
4INAYJNWgPwA9RwVeM47mA,Vacation,Still Woozy,Vacation,2017.11.22,0.606,0.435,9,-11.458,1,0.0614,0.318,0.00482,0.205,0.376,124.943,3,"['indie psych-rock', 'vapor soul']",5/25/17,52,48
3DlgDXIYtnWtJKiB8bZQMv,Photosynthesis,Saba,Bucket List Project,2017.11.22,0.777,0.662,7,-8.393,1,0.27,0.536,4.61E-06,0.593,0.634,111.13,4,"['hip hop', 'indie r&b', 'rap', 'underground hip hop']",10/27/16,62,65
1CyAxM93XN2atUBykXFWPX,Game Winner,Vulfpeck,Thrill of the Arts,2017.11.22,0.674,0.538,10,-7.15,1,0.0304,0.453,0.000215,0.616,0.684,112.912,4,[],10/9/15,59,49
5KSy1mhXfZIH07FHVy8MuO,Vapid Feels Are Vapid,Clarence Clarity,Vapid Feels Are Vapid / SAME,2017.11.23,0.546,0.888,0,-5.158,0,0.0662,0.266,0,0.0747,0.479,118.037,4,"['escape room', 'experimental rock']",11/10/16,33,31
6s1HDGKsQJUi1kelHkXkXr,Shin Bruise,Petite League,Rips One into the Night,2017.11.24,0.402,0.717,7,-2.754,1,0.0315,0.331,0.122,0.197,0.761,171.998,4,['indie garage rock'],9/1/17,26,25
5pGbcSlZmMU3iTpdpZwPPr,Coconuts,Anna Wise,The Feminine: Act II,2017.11.25,0.426,0.487,0,-11.472,0,0.0474,0.379,0.516,0.432,0.311,151.819,4,"['escape room', 'indie r&b']",2/17/17,52,34
4z1FYz1yoezQVSTdTqph7n,Broadback,Baths,Romaplasm,2017.11.25,0.643,0.738,0,-5.808,1,0.0648,0.157,0.0116,0.0577,0.564,160.022,3,"['art pop', 'chillwave', 'freak folk', 'indie r&b', 'indietronica', 'wonky']",11/17/17,44,29
7MOa2nirHkZacSXN0gAubS,Abscond,Baths,Romaplasm,2017.11.25,0.705,0.634,9,-8.228,1,0.0384,0.525,0.148,0.555,0.645,120.039,4,"['art pop', 'chillwave', 'freak folk', 'indie r&b', 'indietronica', 'wonky']",11/17/17,44,30
0h25Tl2z49CSwQY39CRbx3,Alaska,Animaux,Vale St EP,2017.11.26,0.556,0.48,8,-6.229,1,0.0472,0.0869,4.14E-05,0.499,0.367,173.948,4,[],10/28/13,3,10
2tIazk7DH8aB4RhraMz5bF,After Hours,Madi Sipes & The Painted Blue,Privacy,2017.11.27,0.557,0.501,1,-9.079,0,0.028,0.741,0.00229,0.153,0.325,77.536,4,[],4/20/18,32,31
3cT2knV4AvpBPGUmYxIonh,The Wozard Of Iz,The Avalanches,Wildflower,2017.11.27,0.566,0.755,10,-7.253,1,0.0519,0.159,0.000108,0.673,0.661,76.254,4,"['alternative dance', 'australian dance', 'electronic', 'indietronica', 'neo-psychedelic', 'new rave']",7/8/16,53,42
17xLVYQpW8YYgJtUvrul9d,Uncultured Swine,Discovery,Push,2017.11.28,0.898,0.409,0,-12.302,1,0.106,0.0445,0.829,0.373,0.131,133.039,4,[],10/10/17,13,29
5pkBIAwh8sXR2K73TVmucU,Fucking for a Reason,Louie Duffelbags,Louie,2017.11.28,0.425,0.299,9,-13.025,0,0.0581,0.64,0,0.112,0.183,132.218,5,[],7/11/17,28,43
4QhWbupniDd44EDtnh2bFJ,Pyramids,Frank Ocean,channel ORANGE,2017.11.28,0.405,0.647,5,-6.109,0,0.0482,0.0134,7.62E-05,0.819,0.196,131.952,4,"['hip hop', 'indie r&b', 'neo soul', 'pop', 'rap']",1/1/12,79,63
26Vcf2qFrnaa0pFJkGFh61,Sanctify,St. Paul & The Broken Bones,Sea of Noise,2017.11.28,0.418,0.344,7,-8.42,1,0.0391,0.103,0.198,0.214,0.231,111.709,4,"['funk', 'modern blues', 'new americana', 'soul']",9/9/16,54,53
1GykoXE0h2CRUNbIb2x6MB,Sunken Ship,Moon Hooch,Red Sky,2017.11.28,0.528,0.411,0,-14.642,1,0.248,0.609,0.2,0.213,0.233,124.854,4,[],6/10/16,40,33
5DersLa9JtBBPZa4P7fxiG,Mostly Here,Great Grandpa,Can Opener,2017.11.28,0.322,0.47,8,-10.073,1,0.032,0.00181,0,0.289,0.239,131.177,4,"['indie punk', 'preverb']",2/17/16,31,35
1M38utKWlGodGftqnxBX3I,Smaller Than My Mother,Overcoats,YOUNG,2017.11.28,0.366,0.294,11,-9.574,0,0.142,0.304,5.09E-05,0.1,0.352,89.809,4,['electropop'],4/21/17,50,43
4L1f5pFc2i73fnuCdMbByy,Lonely,Mean Lady,Love Now,2017.11.28,0.559,0.491,0,-8.346,1,0.0533,0.585,0.000132,0.0777,0.392,86.059,4,[],2013,28,36
0IJFiMsObHgPjFODuPjg8I,When The Lights Go Out,Crybaby,Crybaby,2017.11.28,0.507,0.581,4,-7.459,1,0.0275,0.317,0,0.123,0.428,124.935,4,['shiver pop'],5/1/12,26,39
